순번,사업장명칭,주사육업종,사육두수,사업장소재지(지번)
1365,대영농장,한우,71,전북특별자치도 임실군 삼계면 산수리 255번지  
1366,민수농장,한우,7,전북특별자치도 임실군 삼계면 학정리 197번지 1호  
1367,태진농장,한우,7,전북특별자치도 임실군 삼계면 어은리 43번지  
1368,태동농장,한우,26,전북특별자치도 임실군 임실읍 임운로 235-23
1369,매일농장,한우,61,전북특별자치도 임실군 오수면 충효로 1832-9
1370,태진농장,한우,9,전북특별자치도 임실군 오수면 용정리 399번지 1호  
1371,현모목장,젖소,77,전북특별자치도 임실군 임실읍 대곡리 7번지 2호  
1372,오성농장,염소,29,전북특별자치도 임실군 신덕면 신덕평로 581-64
1373,벧엘농장,염소,9,전북특별자치도 임실군 운암면 입석리 719번지  
1374,용현목장,한우,30,전북특별자치도 임실군 지사면 안하리 1018번지  
1375,용현농장,한우,20,전북특별자치도 임실군 임실읍 감성리 100번지  
1376,희왕목장,한우,14,전북특별자치도 임실군 관촌면 용산리 306번지 25호  
1377,학현농장,한우,40,전북특별자치도 임실군 관촌면 방현리 334번지  
1378,사양농장,한우,15,전북특별자치도 임실군 운암면 사양리 391번지  
1379,사양농장,한우,45,전북특별자치도 임실군 운암면 쌍암리 120번지  
1380,Dream,젖소,60,전북특별자치도 임실군 임실읍 감천로 275-10
1381,좋은농장,한우,17,전북특별자치도 임실군 신덕면 수천리 1008번지  
1382,좋은농장,돼지,1800,전북특별자치도 임실군 신덕면 수천리 1006번지 2호  
1383,칠성농장,한우,20,전북특별자치도 임실군 관촌면 신전리 89번지 1호  
1384,호암농장,한우,9,전북특별자치도 임실군 신평면 호암리 1027번지  
1385,양웅농장,한우,14,전북특별자치도 임실군 관촌면 방현리 51번지 2호  
1386,드림농장,한우,38,전북특별자치도 임실군 관촌면 병암리 79번지 13호  
1387,성업농장,한우,15,전북특별자치도 임실군 신덕면 삼길리 343번지  
1388,정주목장,한우,5,전북특별자치도 임실군 임실읍 신안리 332번지 3호  
1389,정순목장,한우,9,전북특별자치도 임실군 신덕면 신덕리 산 109번지 6호  
1390,상구농장,한우,13,전북특별자치도 임실군 운암면 쌍암리 109번지  
1391,감성목장,한우,15,전북특별자치도 임실군 임실읍 감성리 20번지 1호  
1392,백련농장,한우,20,전북특별자치도 임실군 강진면 백련1길 39
1393,백련농장,육계,40000,전북특별자치도 임실군 강진면 백련1길 39
1394,파랑새농장,한우,49,전북특별자치도 임실군 관촌면 방현리 49번지 1호  
1395,부천농장,한우,18,전북특별자치도 임실군 삼계면 두월리 452번지  
1396,대명농장,한우,5,전북특별자치도 임실군 삼계면 덕계리 796번지 4호  
1397,오수농장,한우,50,전북특별자치도 임실군 지사면 안하리 1198번지  
1398,우정농장,한우,30,전북특별자치도 임실군 오수면 주천리 290번지 1호  
1399,대산농장,한우,5,전북특별자치도 임실군 삼계면 죽계리 535번지  
1400,순복목장,한우,11,전북특별자치도 임실군 신평면 용암리 787번지 3호  
1401,태현농장,한우,6,전북특별자치도 임실군 운암면 쌍암리 369번지  
1402,정만목장,한우,5,전북특별자치도 임실군 신평면 용암리 598번지  
1403,두마리 목장,산양,30,전북특별자치도 임실군 임실읍 금성리 345번지 1호  
1404,진원농장,한우,20,전북특별자치도 임실군 성수면 태평리 1000번지 2호  
1405,산수양돈,돼지,1800,전북특별자치도 임실군 삼계면 산수리 산 22번지  
1406,임실유전자센타,돼지,39,전북특별자치도 임실군 지사면 안하리 1033번지  
1407,흥석농장,한우,34,전북특별자치도 임실군 임실읍 감성리 46번지 1호  
1408,손주들농장,한우,19,전북특별자치도 임실군 신덕면 오궁리 145번지 2호  
1409,덕곡농장,한우,5,전북특별자치도 임실군 관촌면 덕천리 104번지  
1410,일호농장,한우,3,전북특별자치도 임실군 관촌면 상월리 90번지 3호  
1411,산촌흑염소농장,염소,300,전북특별자치도 임실군 관촌면 상월리 65번지 1호  
1412,자연애흑염소팜,염소,30,전북특별자치도 임실군 신덕면 오궁리 23번지 1호  
1413,한성농장,한우,4,전북특별자치도 임실군 신덕면 조월리 105번지 1호  
1414,하나뜰농장,육계,40000,전북특별자치도 임실군 관촌면 도봉리 378번지  
1415,별하농장,오리,10000,전북특별자치도 임실군 덕치면 물우리 402번지  
1416,새별농장,한우,10,전북특별자치도 임실군 오수면 신기리 283번지 3호  
1417,선거리축사,한우,18,전북특별자치도 임실군 운암면 선거리 672번지 6호  
1418,세현농장,염소,20,전북특별자치도 임실군 오수면 금암리 662번지  
1419,한우농장,한우,15,전북특별자치도 임실군 오수면 오암리 529번지 1호  
1420,운암목장,한우,34,전북특별자치도 임실군 운암면 선거리 947번지 2호  
1421,우미농장,한우,4,전북특별자치도 임실군 임실읍 정월리 산 8번지 1호  
1422,입석농장,염소,6,전북특별자치도 임실군 운암면 입석리 81번지  
1423,종문농장,한우,4,전북특별자치도 임실군 임실읍 정월리 671번지 2호  
1424,태성농장,한우,40,전북특별자치도 임실군 삼계면 덕계리 690번지  
1425,정환농장,한우,40,전북특별자치도 임실군 오수면 오암리 698번지  
1426,동식농장,한우,55,전북특별자치도 임실군 강진면 학석리 103번지  
1427,수곤농장,한우,5,전북특별자치도 임실군 성수면 양지리 1083번지 129호  
1428,용범목장,한우,3,전북특별자치도 임실군 임실읍 감성리 29번지 1호  
1429,행복한 농부,염소,50,전북특별자치도 임실군 신평면 용암리 710번지  
1430,해권농장,염소,68,전북특별자치도 임실군 신평면 원천리 700번지 4호  
1431,남형농장,한우,2,전북특별자치도 임실군 덕치면 사곡리 401번지 20호  
1432,금원농장,한우,132,전북특별자치도 임실군 지사면 금평리 642번지  
1433,세진농장,한우,8,전북특별자치도 임실군 관촌면 관촌리 71번지  
1434,벧엘농장,염소,105,전북특별자치도 임실군 청웅면 옥석리 532번지  
1435,곰이 키우는 목장,한우,0,전북특별자치도 임실군 관촌면 복흥리 740번지 4호  
1436,문수농장,육계,90,전북특별자치도 임실군 청웅면 향교리 602번지  
1437,산양키우는 가,산양,16,전북특별자치도 임실군 강진면 백련리 203번지  
1438,노산농장,한우,3,전북특별자치도 임실군 삼계면 오지리 462번지  
1439,우진,한우,5,전북특별자치도 임실군 삼계면 오지리 563번지 1호  
1440,서남농장,염소,25,전북특별자치도 임실군 오수면 용정리 6번지 1호  
1441,기환농장,염소,110,전북특별자치도 임실군 삼계면 홍곡리 952번지  
1442,아주농장,한우,31,전북특별자치도 임실군 오수면 오수리 552번지 2호  
1443,국사봉농장,염소,25,전북특별자치도 임실군 운암면 입석리 298번지  
1444,지암농장,염소,8,전북특별자치도 임실군 성수면 성수리 529번지  
1445,임실지암농장,염소,18,전북특별자치도 임실군 성수면 태평리 499번지  
1446,수지농장,한우,5,전북특별자치도 임실군 덕치면 일중리 391번지  
1447,아림농장,육계,90,전북특별자치도 임실군 신덕면 삼길리 71번지 1호  
1448,임마누엘농장,돼지,1000,전북특별자치도 임실군 신평면 가덕리 442번지  
1449,옛촌목장,젖소,50,전북특별자치도 임실군 관촌면 방현리 470번지 4호 5/6 
1450,파파스팜,육계,100,전북특별자치도 임실군 신덕면 삼길리 403번지 1호  
1451,회봉농장,염소,120,전북특별자치도 임실군 관촌면 회봉리 477번지  
1452,O.K농장,한우,15,전북특별자치도 임실군 관촌면 도봉리 669번지 5호 669-12 
1453,온천농장,한우,160,전북특별자치도 임실군 관촌면 신전리 834번지 3호  
1454,병암농장,한우,13,전북특별자치도 임실군 관촌면 병암리 4번지  
1455,억대농장,한우,150,전북특별자치도 임실군 오수면 용두리 893번지  
1456,닭이랑 알이랑 농장,육계,60,전북특별자치도 임실군 성수면 태평리 315번지  
1457,오봉가든,육계,30,전북특별자치도 임실군 성수면 오봉리 168번지 1호  
1458,젊은농부팜,한우,15,전북특별자치도 임실군 삼계면 오지리 435번지  
1459,오지목장,한우,3,전북특별자치도 임실군 삼계면 오지리 27번지  
1460,진석농장,한우,7,전북특별자치도 임실군 덕치면 물우리 810번지  
1461,우보농장,한우,45,전북특별자치도 임실군 오수면 오수리 123번지 (112번지) 
1462,진성농장,한우,51,전북특별자치도 임실군 삼계면 봉현리 391번지  
1463,산막축사,한우,2,전북특별자치도 임실군 삼계면 죽계리 339번지 1호  
1464,기운농장,한우,5,전북특별자치도 임실군 삼계면 삼계리 778번지 1호  
1465,절골흑염소농장,염소,14,전북특별자치도 임실군 삼계면 세심리 786번지  
1466,절골농장,한우,10,전북특별자치도 임실군 삼계면 세심리 786번지  
1467,종석이네 흑염소 농장,염소,100,전북특별자치도 임실군 관촌면 덕천리 823번지 5호  
1468,한일농장,염소,12,전북특별자치도 임실군 신평면 대리 826번지  
1469,산골,한우,11,전북특별자치도 임실군 삼계면 삼은리 547번지  
1470,대리,염소,15,전북특별자치도 임실군 신평면 대리 384번지 4호  
1471,구고농장,한우,5,전북특별자치도 임실군 청웅면 구고리 1412번지  
1472,한일농장,육계,53,전북특별자치도 임실군 청웅면 구고리 542번지  
1473,송기원,한우,3,전북특별자치도 임실군 신덕면 금정리 581번지 4호  
1474,소중농원,육계,300,전북특별자치도 임실군 신덕면 신덕리 산 28번지 1호  
1475,석두목장,한우,2,전북특별자치도 임실군 청웅면 석두리 106번지 1호  
1476,갈골농장,한우,13,전북특별자치도 임실군 성수면 성수리 175번지  
1477,봉순농장,한우,1,전북특별자치도 임실군 성수면 양지리 172번지 1호  
1478,영신농장,한우,15,전북특별자치도 임실군 오수면 둔기리 197번지 70호  
1479,회문농장,한우,8,전북특별자치도 임실군 덕치면 회문리 67번지  
1480,진석농장,한우,6,전북특별자치도 임실군 덕치면 물우리 859번지 1호  
1481,쌍암농장,한우,4,전북특별자치도 임실군 운암면 쌍암리 321번지  
1482,종덕농장,염소,50,전북특별자치도 임실군 운암면 청운리 642번지 7호  
1483,누리흑염소,염소,70,전북특별자치도 임실군 운암면 선거리 823번지  
1484,관월농장,한우,7,전북특별자치도 임실군 오수면 오수리 184번지  
1485,기상농장,한우,3,전북특별자치도 임실군 관촌면 도봉리 185번지  
1486,사선,염소,19,전북특별자치도 임실군 관촌면 덕천리 668번지 1호  
1487,운암표고버섯농장,육계,50,전북특별자치도 임실군 운암면 운암리 711번지  
1488,신토불이,육계,110,전북특별자치도 임실군 관촌면 신전리 349번지 14호  
1489,사선대농장,육계,150,전북특별자치도 임실군 관촌면 덕천리 532번지  
1490,상환농장,한우,10,전북특별자치도 임실군 신덕면 오궁리 886번지 6호  
1491,연훈목장,한우,8,전북특별자치도 임실군 오수면 주천리 357번지 1호  
1492,임실흑염소,염소,350,전북특별자치도 임실군 성수면 월평리 산 209번지  
1493,선원농장,한우,4,전북특별자치도 임실군 지사면 원산리 86번지 10호  
1494,임실한우우량암소,한우,38,전북특별자치도 임실군 삼계면 삼은리 248번지  
1495,소만농장,염소,10,전북특별자치도 임실군 삼계면 뇌천리 501번지  
1496,미래,한우,12,전북특별자치도 임실군 지사면 영천리 454번지 20호  
1497,숲속애 팜,염소,23,전북특별자치도 임실군 신덕면 신덕리 65번지 6호  
1498,노재현,한우,51,전북특별자치도 임실군 신덕면 삼길리 88번지 4호  
1499,우리농장,염소,5,전북특별자치도 임실군 오수면 금암리 681번지  
1500,길명농장,한우,143,전북특별자치도 임실군 오수면 금암리 567번지  
1501,형이농장,한우,4,전북특별자치도 임실군 신평면 덕암리 918번지 1호  
1502,보영농장,한우,2,전북특별자치도 임실군 청웅면 두복리 262번지  
1503,태평농장,염소,18,전북특별자치도 임실군 성수면 태평리 88번지 9호  
1504,계월농장,육계,25,전북특별자치도 임실군 성수면 봉강리 151번지 1호  
1505,병림농장,염소,46,전북특별자치도 임실군 성수면 성수리 532번지 4호  
1506,지암농장,염소,40,전북특별자치도 임실군 성수면 태평리 499번지  
1507,계월농장,육계,25,전북특별자치도 임실군 성수면 봉강리 1005번지 16호 계월가든 
1508,지암농장,육계,40,전북특별자치도 임실군 성수면 태평리 499번지  
1509,이선농장,한우,52,전북특별자치도 임실군 신평면 원천리 49번지 1호  
1510,유남농장,한우,4,전북특별자치도 임실군 삼계면 죽계리 173번지 1호  
1511,우석농장,한우,18,전북특별자치도 임실군 삼계면 삼계리 942번지 1호  
1512,석기농장,염소,23,전북특별자치도 임실군 강진면 학석리 238번지  
1513,성훈농장,염소,98,전북특별자치도 임실군 성수면 오봉리 3번지  
1514,달은농장,염소,50,전북특별자치도 임실군 관촌면 상월리 산 20번지 2호  
1515,청산농장,한우,35,전북특별자치도 임실군 청웅면 남산리 1193번지  
1516,안하농원,염소,40,전북특별자치도 임실군 지사면 안하리 1286번지 5호  
1517,시우농장,육계,60,전북특별자치도 임실군 청웅면 향교리 365번지 1호  
1518,박사골농장,한우,4,전북특별자치도 임실군 삼계면 홍곡리 1107번지 3호  
1519,고희연농장,한우,16,전북특별자치도 임실군 삼계면 삼계리 295번지  
1520,사랑농장,한우,42,전북특별자치도 임실군 관촌면 신전리 834번지 2호  
1521,은지농장,한우,2,전북특별자치도 임실군 관촌면 신전리 834번지 6호  
1522,건탁농장,한우,3,전북특별자치도 임실군 삼계면 삼은리 98번지  
1523,한밭농장,염소,20,전북특별자치도 임실군 신평면 가덕리 338번지 1호  
1524,한규농장,염소,14,전북특별자치도 임실군 신평면 덕암리 206번지  
1525,학직농장,염소,24,전북특별자치도 임실군 삼계면 삼계리 산 63번지  
1526,정하농장,염소,50,전북특별자치도 임실군 오수면 금암리 693번지 4호  
1527,창영농원,염소,35,전북특별자치도 임실군 오수면 군평리 440번지  
1528,한길농원,한우,2,전북특별자치도 임실군 오수면 용정리 56번지 1호  
1529,해보라농장,염소,250,전북특별자치도 임실군 신평면 가덕리 74번지 1호  
1530,용행농장,한우,13,전북특별자치도 임실군 오수면 둔기리 420번지 4호  
1531,진선농장,한우,2,전북특별자치도 임실군 삼계면 덕계리 652번지  
1532,두리농장,돼지,2021,전북특별자치도 임실군 운암면 쌍암리 137번지  
1533,반달염소농장,염소,85,전북특별자치도 임실군 신평면 원천리 636번지 2호  
1534,병두농장,한우,12,전북특별자치도 임실군 관촌면 덕천리 62번지 3호  
1535,행복농장,한우,68,전북특별자치도 임실군 임실읍 현곡리 200번지 1호  
1536,만두농장,한우,3,전북특별자치도 임실군 지사면 금평리 649번지  
1537,우민농장,한우,32,전북특별자치도 임실군 신평면 용암리 248번지  
1538,덕계농장,한우,10,전북특별자치도 임실군 삼계면 덕계리 647번지  
1539,우암목장,한우,14,전북특별자치도 임실군 관촌면 용산리 374번지 6호  
1540,신의농장,한우,14,전북특별자치도 임실군 강진면 회진리 278번지 1호  
1541,LK농장,한우,200,전북특별자치도 임실군 오수면 둔덕리 184번지 1호  
1542,종수농장,한우,6,전북특별자치도 임실군 임실읍 현곡리 424번지 1호  
1543,율골농장,염소,45,전북특별자치도 임실군 오수면 오산리 산 24번지  
1544,연수목장,한우,2,전북특별자치도 임실군 관촌면 병암리 377번지  
1545,오수농장,돼지,1622,전북특별자치도 임실군 오수면 금암리 835번지 2호  
1546,월면농장,한우,14,전북특별자치도 임실군 운암면 월면리 152번지  
1547,화성목장,한우,8,전북특별자치도 임실군 임실읍 금성리 752번지 1호  
1548,현준 목장,젖소,54,전북특별자치도 임실군 임실읍 감성리 377번지  
1549,무유농장,염소,36,전북특별자치도 임실군 임실읍 현곡리 773번지  
1550,후천농장,한우,66,전북특별자치도 임실군 삼계면 홍곡리 1106번지 8호  
1551,서호농장,한우,0,전북특별자치도 임실군 오수면 오암리 529번지 1호  
1552,푸른농장,한우,0,전북특별자치도 임실군 지사면 방계리 683번지  
1553,동안농장,한우,15,전북특별자치도 임실군 관촌면 복흥리 613번지  
1554,명일농장,한우,20,전북특별자치도 임실군 강진면 학석리 169번지 1호  
1555,황금빛한우,한우,51,전북특별자치도 임실군 신평면 원천리 38번지  
1556,불갱이농장,한우,12,전북특별자치도 임실군 오수면 주천리 845번지 9호  
1557,임실사슴농장,사슴,70,전북특별자치도 임실군 신덕면 수천리 56번지  
1558,정담농장,한우,6,전북특별자치도 임실군 지사면 영천리 1342번지 6호  
1559,다올농장,한우,10,전북특별자치도 임실군 오수면 용정리 421번지 10호  
1560,늘푸른농장,한우,20,전북특별자치도 임실군 오수면 용정리 25번지 27/28 
1561,익숙한농장,한우,20,전북특별자치도 임실군 성수면 도인리 196번지  
1562,금당농장,한우,20,전북특별자치도 임실군 신덕면 삼길리 771번지  
1563,어울림목장,젖소,0,전북특별자치도 임실군 성수면 삼봉리 307번지 1호  
1564,보어염소천국,염소,10,전북특별자치도 임실군 강진면 문방리 667번지 1호  
1565,중곤농장,염소,7,전북특별자치도 임실군 관촌면 덕천리 718번지 11호  
1566,원산농장,한우,7,전북특별자치도 임실군 지사면 원산리 411번지  
1567,황해농장,한우,30,전북특별자치도 임실군 관촌면 도봉리 327번지  
1568,시온농장,염소,30,전북특별자치도 임실군 임실읍 장재리 173번지 1호  
1569,사랑농장,한우,19,전북특별자치도 임실군 임실읍 이인리 498번지 1호  
1570,병철농장,한우,5,전북특별자치도 임실군 관촌면 복흥리 756번지 2호  
1571,재주농장,염소,15,전북특별자치도 임실군 청웅면 석두리 159번지  
1572,석두목장,한우,5,전북특별자치도 임실군 청웅면 석두리 74번지  
1573,평화농장,오리,3000,전북특별자치도 임실군 청웅면 옥전리 1481번지 9호 오리농장 
1574,나래팜,한우,20,전북특별자치도 임실군 신평면 원천리 38번지  
1575,봉이농장,한우,7,전북특별자치도 임실군 오수면 대명리 1041번지 9호  
1576,동진농장,한우,10,전북특별자치도 임실군 오수면 대명리 1041번지 8호  
1577,동명농장,한우,5,전북특별자치도 임실군 신덕면 금정리 74번지  
1578,탁실농장,한우,2,전북특별자치도 임실군 오수면 금암리 665번지  
1579,하두농장,한우,3,전북특별자치도 임실군 덕치면 두지리 352번지 1호  
1580,늘푸른농장,한우,3,전북특별자치도 임실군 덕치면 일중리 518번지 3호  
1581,행복농장,한우,10,전북특별자치도 임실군 임실읍 현곡리 200번지 1호  
1582,예은농장,한우,30,전북특별자치도 임실군 삼계면 삼계리 861번지 1호  
1583,윤지농장,한우,10,전북특별자치도 임실군 삼계면 삼계리 942번지 1호  
1584,수영농장,염소,5,전북특별자치도 임실군 신평면 대리 362번지  
1585,제일농장,염소,5,전북특별자치도 임실군 강진면 회진리 70번지  
1586,윤지농장,한우,2,전북특별자치도 임실군 관촌면 덕천리 199번지 36호  
1587,찬령농장,한우,4,전북특별자치도 임실군 신평면 용암리 600번지  
1588,정운농장,한우,4,전북특별자치도 임실군 임실읍 두만리 241번지 3호  
1589,원재농장,한우,2,전북특별자치도 임실군 관촌면 복흥리 산 114번지  
1590,그린농장,한우,30,전북특별자치도 임실군 임실읍 신정리 598번지 2호  
1591,범당골농장,한우,1,전북특별자치도 임실군 임실읍 두곡리 72번지  
1592,김효진농장,한우,6,전북특별자치도 임실군 삼계면 죽계리 230번지 1호  
1593,이기세농장,한우,9,전북특별자치도 임실군 성수면 삼청리 207번지  
1594,삼박농장,육계,50000,전북특별자치도 임실군 운암면 사양리 237번지  
1595,용길농장,한우,1,전북특별자치도 임실군 지사면 금평리 309번지  
1596,봉근농장,한우,13,전북특별자치도 임실군 임실읍 감성리 34번지 1호  
1597,새멀농장,한우,50,전북특별자치도 임실군 오수면 대정리 671번지 12호  
1598,진성농장,한우,5,전북특별자치도 임실군 관촌면 도봉리 259번지  
1599,평화목장,젖소,18,전북특별자치도 임실군 관촌면 방현리 442번지 30호  
1600,보람농장,염소,6,전북특별자치도 임실군 관촌면 덕천리 191번지 103호  
1601,현대축사,한우,25,전북특별자치도 임실군 오수면 대명리 1042번지 14호  
1602,리우농장,염소,20,전북특별자치도 임실군 지사면 금평리 152번지 2호  
1603,화목농장,한우,10,전북특별자치도 임실군 오수면 용정리 25번지 /27-1/28-1 
1604,동현농장,한우,6,전북특별자치도 임실군 임실읍 신정리 233번지 1호  
1605,북치한우농장,한우,30,전북특별자치도 임실군 신덕면 오궁리 65번지 2호  
1606,강봉철농장,한우,6,전북특별자치도 임실군 오수면 오산리 956번지 1호  
1607,창호농장,한우,40,전북특별자치도 임실군 삼계면 산수리 255번지  
1608,보이오티아,한우,120,전북특별자치도 임실군 청웅면 두복리 242번지  
1609,임실농부,젖소,40,전북특별자치도 임실군 임실읍 현곡리 131번지 1호  
1610,승영농장,한우,30,전북특별자치도 임실군 오수면 오산리 308번지 1호  
1611,동호농장,한우,30,전북특별자치도 임실군 신평면 대리 84번지 3호  
1612,성민농장,한우,10,전북특별자치도 임실군 관촌면 신전리 196번지 3호  
1613,농업회사법인(주)팜스월드지지피유전자연구소,돼지,0,전북특별자치도 임실군 덕치면 장암리 54번지  
1614,한결농장,염소,15,전북특별자치도 임실군 관촌면 도봉리 112번지 2호  
1615,우람목장,젖소,30,전북특별자치도 임실군 임실읍 장재리 56번지  
1616,형권이네농장,한우,24,전북특별자치도 임실군 오수면 오암리 674번지 4호  
1617,생훈농장,한우,10,전북특별자치도 임실군 오수면 주천리 848번지 19호  
1618,광휘농장,한우,60,전북특별자치도 임실군 삼계면 홍곡리 1053번지 1호  
1619,제이콥농장,한우,80,"전북특별자치도 임실군 오수면 대명리 1041번지 , 1041-1 "
1620,우리농장,한우,10,전북특별자치도 임실군 관촌면 복흥리 612번지  
1621,산골농장,염소,5,전북특별자치도 임실군 신평면 원천리 57번지  
1622,대성농장,염소,20,전북특별자치도 임실군 오수면 오암리 247번지 2호  
1623,슬치농장,염소,10,전북특별자치도 임실군 관촌면 슬치리 169번지 2호  
1624,황금농장,염소,30,전북특별자치도 임실군 관촌면 도봉리 247번지  
1625,정순농장,한우,2,"전북특별자치도 임실군 덕치면 일중리 465번지 2호 , 465-4 "
1626,도봉골농장,한우,20,전북특별자치도 임실군 관촌면 도봉리 256번지 2호  
1627,상훈농장,한우,20,"전북특별자치도 임실군 오수면 오암리 1205번지 5호 , 1205-14 "
1628,설세환축사,한우,40,"전북특별자치도 임실군 관촌면 도봉리 381번지 , 382 "
1629,하나로농장,한우,1,전북특별자치도 임실군 강진면 용수리 649-1번지  
1630,산,한우,28,"전북특별자치도 임실군 신덕면 삼길리 413번지 1호 ,412 "
1631,백산농장,한우,30,전북특별자치도 임실군 관촌면 복흥리 282번지  
1632,가나안목장,한우,50,전북특별자치도 임실군 운암면 쌍암리 105번지  
1633,우홍농장,한우,30,전북특별자치도 임실군 관촌면 용산리 374번지 2호  
1634,금손농장,한우,10,전북특별자치도 임실군 청웅면 남산리 1170번지  
1635,완진농장,한우,10,"전북특별자치도 임실군 신평면 원천리 60번지 , 60-1 "
1636,명섭농장,한우,10,"전북특별자치도 임실군 삼계면 세심리 16번지 1호 19-1, 19 "
1637,다산양계,메추리,500000,전북특별자치도 임실군 신덕면 수천리 1070번지 1호 1070-2 
1638,주일농장,한우,20,전북특별자치도 임실군 운암면 쌍암리 120번지 1호  
1639,경배농장,한우,10,전북특별자치도 임실군 운암면 용운리 493번지  
1640,찬누리,한우,0,전북특별자치도 임실군 오수면 오산리 895번지 6호  
1641,임실한우,한우,18,전북특별자치도 임실군 삼계면 삼은리 240번지 2호  
1642,말천방농장,한우,0,전북특별자치도 임실군 삼계면 두월리 755번지 2호  
1643,호운농장,한우,2,전북특별자치도 임실군 오수면 대명리 754번지 외 755 
1644,왕두농장,한우,0,전북특별자치도 임실군 관촌면 도봉리 414번지 3호  
1645,임실축산업협동조합,한우,0,전북특별자치도 임실군 관촌면 도봉리 719-1 
1646,점수농장,염소,20,전북특별자치도 임실군 관촌면 상월리 산 94번지  
1647,한사랑목장,염소,20,전북특별자치도 임실군 강진면 회진리 264번지 3호  
1648,삼남매농장,한우,4,전북특별자치도 임실군 관촌면 복흥리 753번지 9호  
1649,늘해랑농원,한우,0,"전북특별자치도 임실군 성수면 삼봉리 1001번지 3호 ,1001-4 "
1650,영학농장,한우,50,"전북특별자치도 임실군 오수면 둔덕리 844번지 10호 , 844-4 "
1651,다성농장2,육계,0,전북특별자치도 임실군 관촌면 운수리 287번지 1호  
1652,감자농장,한우,0,전북특별자치도 임실군 오수면 대명리 1044번지  
1653,원주농장,한우,32,전북특별자치도 임실군 오수면 오암리 704번지  
1654,갈마농원,한우,0,전북특별자치도 임실군 임실읍 갈마리 101번지 1호  
1655,한울목장,육우,0,전북특별자치도 임실군 성수면 월평리 814번지  
1656,영민농장,한우,0,전북특별자치도 임실군 삼계면 오지리 935번지 20호  
1657,대명축산,한우,0,전북특별자치도 임실군 오수면 대명리 1041번지 9호  
1658,영이농장,한우,0,전북특별자치도 임실군 오수면 대명리 1042번지  
1659,여우박골농장,한우,0,전북특별자치도 임실군 지사면 안하리 1201번지  
1660,태금농장,한우,6,전북특별자치도 임실군 임실읍 신안리 920번지  
1661,인석농장,한우,11,전북특별자치도 임실군 임실읍 감성리 451번지 11호  
1662,순옥농장,한우,6,전북특별자치도 임실군 오수면 금암리 740번지 5호  
1663,원종농장,한우,2,전북특별자치도 임실군 삼계면 후천리 458번지  
1664,종근농장,한우,1,전북특별자치도 임실군 관촌면 관촌리 281번지 2호  
1665,삼문농장,한우,7,전북특별자치도 임실군 임실읍 신안리 764번지  
1666,기화농장,한우,7,전북특별자치도 임실군 삼계면 어은리 471번지 1호  
1667,송우농장,한우,1,전북특별자치도 임실군 임실읍 감성리 65번지  
1668,종완농장,한우,3,전북특별자치도 임실군 청웅면 구고리 652번지 3호  
1669,강정농장,한우,6,전북특별자치도 임실군 청웅면 구고리 665번지 1호  
1670,도열농장,한우,1,전북특별자치도 임실군 덕치면 일중리 315번지  
1671,동수농장,한우,4,전북특별자치도 임실군 신덕면 지장리 269번지 3호  
1672,신재농장,한우,1,전북특별자치도 임실군 오수면 대정리 산 8번지 7호  
1673,수일농장,한우,4,전북특별자치도 임실군 오수면 오수리 497번지  
1674,영환농장,한우,5,전북특별자치도 임실군 오수면 오암리 216번지 1호  
1675,용귀농장,한우,1,전북특별자치도 임실군 오수면 오암리 427번지  
1676,구곡농장,한우,5,전북특별자치도 임실군 성수면 삼청리 19번지  
1677,대왕축사,한우,12,전북특별자치도 임실군 성수면 태평리 353번지  
1678,광호농장,한우,0,전북특별자치도 임실군 삼계면 어은리 703번지  
1679,재완농장,한우,5,전북특별자치도 임실군 신덕면 오궁리 884번지 8호  
1680,우진농장,한우,3,전북특별자치도 임실군 신평면 원천리 490번지 5호  
1681,장선농장,한우,2,전북특별자치도 임실군 관촌면 도봉리 177번지 4호  
1682,옥자농장,한우,0,전북특별자치도 임실군 강진면 백련리 1084번지  
1683,종근농장,한우,2,전북특별자치도 임실군 신평면 대리 415번지  
1684,생곤농장,한우,5,전북특별자치도 임실군 신평면 호암리 1072번지 1호  
1685,상선농장,한우,4,전북특별자치도 임실군 신평면 대리 585번지 2호  
1686,정호농장,한우,5,전북특별자치도 임실군 신평면 대리 696번지  
1687,임실사향기러기,기러기,600,전북특별자치도 임실군 청웅면 옥석리 91번지 4호  
1688,일수농장,한우,2,전북특별자치도 임실군 덕치면 장암리 658번지 1호  
1689,길순농장,한우,2,전북특별자치도 임실군 덕치면 사곡리 169번지 3호  
1690,점순농장,한우,4,전북특별자치도 임실군 신평면 원천리 737번지  
1691,채문농장,한우,2,전북특별자치도 임실군 신평면 원천리 520번지 1호  
1692,재욱농장,한우,2,전북특별자치도 임실군 오수면 오산리 128번지  
1693,물우농장,한우,2,전북특별자치도 임실군 덕치면 물우리 523번지  
1694,경미농장,염소,10,전북특별자치도 임실군 관촌면 복흥리 355번지  
1695,동수농장,한우,7,전북특별자치도 임실군 임실읍 성가리 504번지 7호  
1696,금철농장,한우,4,전북특별자치도 임실군 운암면 용운리 505번지  
1697,완훈농장,한우,5,전북특별자치도 임실군 오수면 오산리 산 2번지 3호  
1698,학규농장,한우,7,전북특별자치도 임실군 신평면 호암리 588번지 15호  
1699,병옥농장,한우,4,전북특별자치도 임실군 임실읍 정월리 343번지  
